"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"102","12.595245886","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=165, FN=0, Flags=........C, BI=100, SSID=z5206677"
"103","12.697567273","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=166, FN=0, Flags=........C, BI=100, SSID=z5206677"
"104","12.801025832","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=167, FN=0, Flags=........C, BI=100, SSID=z5206677"
"105","12.902706256","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=168, FN=0, Flags=........C, BI=100, SSID=z5206677"
"106","13.210626321","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=171, FN=0, Flags=........C, BI=100, SSID=z5206677"
"107","13.311990997","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=172, FN=0, Flags=........C, BI=100, SSID=z5206677"
"108","13.517212968","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=174, FN=0, Flags=........C, BI=100, SSID=z5206677"
"109","13.620187694","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=175, FN=0, Flags=........C, BI=100, SSID=z5206677"
"110","13.722695513","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=176, FN=0, Flags=........C, BI=100, SSID=z5206677"
"111","13.824226245","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=177, FN=0, Flags=........C, BI=100, SSID=z5206677"
"112","13.926265255","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=178, FN=0, Flags=........C, BI=100, SSID=z5206677"
"113","14.028698910","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=179, FN=0, Flags=........C, BI=100, SSID=z5206677"
"114","14.234589114","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-50dBm","Beacon frame, SN=181, FN=0, Flags=........C, BI=100, SSID=z5206677"
"115","14.438285179","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=z5206677"
"116","14.540727233","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=z5206677"
"117","14.643574372","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=z5206677"
"118","14.848081993","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=187, FN=0, Flags=........C, BI=100, SSID=z5206677"
"119","15.053043176","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=189, FN=0, Flags=........C, BI=100, SSID=z5206677"
"120","15.156198120","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=190, FN=0, Flags=........C, BI=100, SSID=z5206677"
"121","15.258621101","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=191, FN=0, Flags=........C, BI=100, SSID=z5206677"
"122","15.359972932","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=192, FN=0, Flags=........C, BI=100, SSID=z5206677"
"123","15.462396794","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=193, FN=0, Flags=........C, BI=100, SSID=z5206677"
"124","15.565175648","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=194, FN=0, Flags=........C, BI=100, SSID=z5206677"
"125","15.666989457","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=195, FN=0, Flags=........C, BI=100, SSID=z5206677"
"126","15.770592178","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=196, FN=0, Flags=........C, BI=100, SSID=z5206677"
"127","15.974365604","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=198, FN=0, Flags=........C, BI=100, SSID=z5206677"
"128","16.076765881","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=199, FN=0, Flags=........C, BI=100, SSID=z5206677"
"129","16.282583860","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=201, FN=0, Flags=........C, BI=100, SSID=z5206677"
"130","16.384988048","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=202, FN=0, Flags=........C, BI=100, SSID=z5206677"
