frame.number,frame.time,wlan_radio.signal_dbm
"266","Jun 24, 2020 14:23:40.251329598 AEST","-72"
"267","Jun 24, 2020 14:23:40.352744968 AEST","-72"
"268","Jun 24, 2020 14:23:40.453936185 AEST","-72"
"269","Jun 24, 2020 14:23:40.556427489 AEST","-72"
"270","Jun 24, 2020 14:23:40.658801728 AEST","-72"
"271","Jun 24, 2020 14:23:40.768052804 AEST","-64"
"272","Jun 24, 2020 14:23:40.791064031 AEST","-74"
"273","Jun 24, 2020 14:23:40.797425139 AEST","-72"
"274","Jun 24, 2020 14:23:40.801071293 AEST","-72"
"275","Jun 24, 2020 14:23:40.804734575 AEST","-72"
"276","Jun 24, 2020 14:23:40.808273832 AEST","-72"
"277","Jun 24, 2020 14:23:40.815143840 AEST","-72"
"278","Jun 24, 2020 14:23:40.822568758 AEST","-72"
"279","Jun 24, 2020 14:23:40.864759565 AEST","-64"
"280","Jun 24, 2020 14:23:40.966523555 AEST","-64"
"281","Jun 24, 2020 14:23:41.069296183 AEST","-64"
"282","Jun 24, 2020 14:23:41.171948243 AEST","-66"
"283","Jun 24, 2020 14:23:41.273140743 AEST","-72"
"284","Jun 24, 2020 14:23:41.375541467 AEST","-70"
"285","Jun 24, 2020 14:23:41.478008666 AEST","-72"
"286","Jun 24, 2020 14:23:41.581415545 AEST","-72"
"287","Jun 24, 2020 14:23:41.683332082 AEST","-72"
"288","Jun 24, 2020 14:23:41.785356961 AEST","-72"
"289","Jun 24, 2020 14:23:41.887548629 AEST","-72"
"290","Jun 24, 2020 14:23:41.989962078 AEST","-72"
"291","Jun 24, 2020 14:23:42.092513084 AEST","-72"
"292","Jun 24, 2020 14:23:42.195918175 AEST","-74"
"293","Jun 24, 2020 14:23:42.297425918 AEST","-76"
"294","Jun 24, 2020 14:23:42.501968686 AEST","-74"
"295","Jun 24, 2020 14:23:42.604389216 AEST","-72"
"296","Jun 24, 2020 14:23:42.706740285 AEST","-72"
"297","Jun 24, 2020 14:23:42.809389941 AEST","-64"
"298","Jun 24, 2020 14:23:42.912746061 AEST","-68"
"299","Jun 24, 2020 14:23:43.015952834 AEST","-68"
"300","Jun 24, 2020 14:23:43.117524981 AEST","-64"
"301","Jun 24, 2020 14:23:43.219095767 AEST","-72"
"302","Jun 24, 2020 14:23:43.321290836 AEST","-72"
"303","Jun 24, 2020 14:23:43.423535634 AEST","-72"
"304","Jun 24, 2020 14:23:43.513287770 AEST","-74"
"305","Jun 24, 2020 14:23:43.553056963 AEST","-74"
"306","Jun 24, 2020 14:23:43.560477476 AEST","-74"
"307","Jun 24, 2020 14:23:43.565436673 AEST","-68"
"308","Jun 24, 2020 14:23:43.573917660 AEST","-74"
"309","Jun 24, 2020 14:23:43.577759738 AEST","-76"
"310","Jun 24, 2020 14:23:43.581189782 AEST","-74"
"311","Jun 24, 2020 14:23:43.586376169 AEST","-76"
"312","Jun 24, 2020 14:23:43.588227148 AEST","-76"
"313","Jun 24, 2020 14:23:43.591138876 AEST","-74"
"314","Jun 24, 2020 14:23:43.595329285 AEST","-78"
"315","Jun 24, 2020 14:23:43.629392338 AEST","-68"
"316","Jun 24, 2020 14:23:43.730928648 AEST","-68"
"317","Jun 24, 2020 14:23:43.833408535 AEST","-72"
"318","Jun 24, 2020 14:23:43.936479414 AEST","-72"
"319","Jun 24, 2020 14:23:44.037939746 AEST","-70"
"320","Jun 24, 2020 14:23:44.140464267 AEST","-72"
"321","Jun 24, 2020 14:23:44.242913239 AEST","-72"
"322","Jun 24, 2020 14:23:44.345389113 AEST","-72"
"323","Jun 24, 2020 14:23:44.448726607 AEST","-72"
"324","Jun 24, 2020 14:23:44.549952485 AEST","-74"
"325","Jun 24, 2020 14:23:44.652461738 AEST","-74"
"326","Jun 24, 2020 14:23:44.754746288 AEST","-72"
"327","Jun 24, 2020 14:23:44.857369430 AEST","-72"
"328","Jun 24, 2020 14:23:44.959583958 AEST","-70"
