frame.number,frame.time,wlan_radio.signal_dbm
"297","Jun 24, 2020 13:28:59.868660661 AEST","-72"
"298","Jun 24, 2020 13:29:00.072936835 AEST","-72"
"299","Jun 24, 2020 13:29:00.175868871 AEST","-70"
"300","Jun 24, 2020 13:29:00.379771714 AEST","-72"
"301","Jun 24, 2020 13:29:00.484782279 AEST","-72"
"302","Jun 24, 2020 13:29:00.585446542 AEST","-72"
"303","Jun 24, 2020 13:29:00.789460166 AEST","-72"
"304","Jun 24, 2020 13:29:00.892670708 AEST","-70"
"305","Jun 24, 2020 13:29:00.996348642 AEST","-64"
"306","Jun 24, 2020 13:29:01.101019426 AEST","-64"
"307","Jun 24, 2020 13:29:01.405344564 AEST","-64"
"308","Jun 24, 2020 13:29:01.509846284 AEST","-68"
"309","Jun 24, 2020 13:29:01.710740532 AEST","-68"
"310","Jun 24, 2020 13:29:01.813078538 AEST","-66"
"311","Jun 24, 2020 13:29:02.222676597 AEST","-64"
"312","Jun 24, 2020 13:29:02.325287806 AEST","-64"
"313","Jun 24, 2020 13:29:02.427538297 AEST","-64"
"314","Jun 24, 2020 13:29:02.529977324 AEST","-64"
"315","Jun 24, 2020 13:29:02.735463347 AEST","-64"
"316","Jun 24, 2020 13:29:02.846641404 AEST","-64"
"317","Jun 24, 2020 13:29:03.041888272 AEST","-64"
"318","Jun 24, 2020 13:29:03.144525550 AEST","-64"
"319","Jun 24, 2020 13:29:03.246742626 AEST","-64"
"320","Jun 24, 2020 13:29:03.349064230 AEST","-60"
"321","Jun 24, 2020 13:29:03.452628771 AEST","-60"
"322","Jun 24, 2020 13:29:03.553841019 AEST","-60"
"323","Jun 24, 2020 13:29:03.657424510 AEST","-64"
"324","Jun 24, 2020 13:29:03.758928849 AEST","-64"
"325","Jun 24, 2020 13:29:03.963587000 AEST","-60"
"326","Jun 24, 2020 13:29:04.065811818 AEST","-60"
"327","Jun 24, 2020 13:29:04.271598424 AEST","-58"
"328","Jun 24, 2020 13:29:04.373406856 AEST","-60"
"329","Jun 24, 2020 13:29:04.475521643 AEST","-60"
"330","Jun 24, 2020 13:29:04.680232224 AEST","-64"
"331","Jun 24, 2020 13:29:04.885376663 AEST","-64"
"332","Jun 24, 2020 13:29:04.988569179 AEST","-64"
"333","Jun 24, 2020 13:29:05.089847214 AEST","-64"
"334","Jun 24, 2020 13:29:05.294871482 AEST","-64"
"335","Jun 24, 2020 13:29:05.500603897 AEST","-60"
"336","Jun 24, 2020 13:29:06.011468425 AEST","-64"
"337","Jun 24, 2020 13:29:06.319781088 AEST","-64"
"338","Jun 24, 2020 13:29:06.422223706 AEST","-64"
"339","Jun 24, 2020 13:29:06.523451647 AEST","-64"
"340","Jun 24, 2020 13:29:06.625788047 AEST","-64"
"341","Jun 24, 2020 13:29:06.934191758 AEST","-64"
"342","Jun 24, 2020 13:29:07.036594977 AEST","-64"
"343","Jun 24, 2020 13:29:07.240419282 AEST","-64"
"344","Jun 24, 2020 13:29:07.342685067 AEST","-64"
