frame.number,frame.time,wlan_radio.signal_dbm
"404","Jun 24, 2020 13:48:59.517785823 AEST","-64"
"405","Jun 24, 2020 13:48:59.620979406 AEST","-68"
"406","Jun 24, 2020 13:48:59.722227498 AEST","-60"
"407","Jun 24, 2020 13:48:59.824548340 AEST","-64"
"408","Jun 24, 2020 13:48:59.927059643 AEST","-72"
"409","Jun 24, 2020 13:49:00.234554646 AEST","-58"
"410","Jun 24, 2020 13:49:00.336623156 AEST","-64"
"411","Jun 24, 2020 13:49:00.439097414 AEST","-64"
"412","Jun 24, 2020 13:49:00.541397225 AEST","-64"
"413","Jun 24, 2020 13:49:00.644903637 AEST","-60"
"414","Jun 24, 2020 13:49:00.849402350 AEST","-58"
"415","Jun 24, 2020 13:49:00.951414940 AEST","-60"
"416","Jun 24, 2020 13:49:01.053471037 AEST","-60"
"417","Jun 24, 2020 13:49:01.156613451 AEST","-68"
"418","Jun 24, 2020 13:49:01.258374580 AEST","-58"
"419","Jun 24, 2020 13:49:01.463081648 AEST","-56"
"420","Jun 24, 2020 13:49:01.565444071 AEST","-56"
"421","Jun 24, 2020 13:49:01.668944754 AEST","-60"
"422","Jun 24, 2020 13:49:01.770265820 AEST","-60"
"423","Jun 24, 2020 13:49:01.872694583 AEST","-64"
"424","Jun 24, 2020 13:49:01.975131786 AEST","-64"
"425","Jun 24, 2020 13:49:02.077476989 AEST","-64"
"426","Jun 24, 2020 13:49:02.183139734 AEST","-64"
"427","Jun 24, 2020 13:49:02.284641247 AEST","-60"
"428","Jun 24, 2020 13:49:02.386943824 AEST","-60"
"429","Jun 24, 2020 13:49:02.487992113 AEST","-60"
"430","Jun 24, 2020 13:49:02.693400589 AEST","-68"
"431","Jun 24, 2020 13:49:02.794117112 AEST","-68"
"432","Jun 24, 2020 13:49:02.896510680 AEST","-64"
"433","Jun 24, 2020 13:49:03.000126770 AEST","-64"
"434","Jun 24, 2020 13:49:03.101434560 AEST","-68"
"435","Jun 24, 2020 13:49:03.203775898 AEST","-68"
"436","Jun 24, 2020 13:49:03.307180829 AEST","-64"
"437","Jun 24, 2020 13:49:03.408686603 AEST","-62"
"438","Jun 24, 2020 13:49:03.511258299 AEST","-68"
"439","Jun 24, 2020 13:49:03.715792097 AEST","-64"
"440","Jun 24, 2020 13:49:03.818204023 AEST","-64"
"441","Jun 24, 2020 13:49:03.920908785 AEST","-56"
"442","Jun 24, 2020 13:49:04.022992689 AEST","-56"
"443","Jun 24, 2020 13:49:04.125427674 AEST","-56"
"444","Jun 24, 2020 13:49:04.227764390 AEST","-56"
"445","Jun 24, 2020 13:49:04.331303801 AEST","-58"
"446","Jun 24, 2020 13:49:04.433722348 AEST","-58"
"447","Jun 24, 2020 13:49:04.534945913 AEST","-60"
"448","Jun 24, 2020 13:49:04.637330590 AEST","-58"
