frame.number,frame.time,wlan_radio.signal_dbm
"386","Jun 24, 2020 13:58:19.847310701 AEST","-64"
"387","Jun 24, 2020 13:58:19.948989309 AEST","-64"
"388","Jun 24, 2020 13:58:20.052536612 AEST","-64"
"389","Jun 24, 2020 13:58:20.256168301 AEST","-64"
"390","Jun 24, 2020 13:58:20.459083790 AEST","-68"
"391","Jun 24, 2020 13:58:20.563835966 AEST","-64"
"392","Jun 24, 2020 13:58:20.666600274 AEST","-64"
"393","Jun 24, 2020 13:58:20.768145820 AEST","-64"
"394","Jun 24, 2020 13:58:20.870539216 AEST","-64"
"395","Jun 24, 2020 13:58:21.280266392 AEST","-64"
"396","Jun 24, 2020 13:58:21.383742204 AEST","-64"
"397","Jun 24, 2020 13:58:21.485358855 AEST","-66"
"398","Jun 24, 2020 13:58:21.587603632 AEST","-64"
"399","Jun 24, 2020 13:58:21.792492705 AEST","-64"
"400","Jun 24, 2020 13:58:21.894781132 AEST","-64"
"401","Jun 24, 2020 13:58:21.997351381 AEST","-64"
"402","Jun 24, 2020 13:58:22.100860168 AEST","-64"
"403","Jun 24, 2020 13:58:22.202266636 AEST","-64"
"404","Jun 24, 2020 13:58:22.304663938 AEST","-64"
"405","Jun 24, 2020 13:58:22.406703805 AEST","-64"
"406","Jun 24, 2020 13:58:22.612096960 AEST","-64"
"407","Jun 24, 2020 13:58:22.814202437 AEST","-64"
"408","Jun 24, 2020 13:58:22.918890615 AEST","-64"
"409","Jun 24, 2020 13:58:23.124651867 AEST","-64"
"410","Jun 24, 2020 13:58:23.226099516 AEST","-64"
"411","Jun 24, 2020 13:58:23.328497218 AEST","-64"
"412","Jun 24, 2020 13:58:23.533248919 AEST","-64"
"413","Jun 24, 2020 13:58:23.635767401 AEST","-64"
"414","Jun 24, 2020 13:58:23.757853816 AEST","-60"
"415","Jun 24, 2020 13:58:23.789269846 AEST","-64"
"416","Jun 24, 2020 13:58:23.802160631 AEST","-64"
"417","Jun 24, 2020 13:58:23.808950249 AEST","-72"
"418","Jun 24, 2020 13:58:23.816165753 AEST","-64"
"419","Jun 24, 2020 13:58:23.827870667 AEST","-72"
"420","Jun 24, 2020 13:58:23.831890205 AEST","-72"
"421","Jun 24, 2020 13:58:23.838551377 AEST","-64"
"422","Jun 24, 2020 13:58:24.044004849 AEST","-64"
"423","Jun 24, 2020 13:58:24.352768031 AEST","-64"
"424","Jun 24, 2020 13:58:24.455174838 AEST","-64"
"425","Jun 24, 2020 13:58:24.557429115 AEST","-64"
"426","Jun 24, 2020 13:58:24.659776843 AEST","-64"
"427","Jun 24, 2020 13:58:24.762335649 AEST","-64"
"428","Jun 24, 2020 13:58:24.865393303 AEST","-64"
"429","Jun 24, 2020 13:58:25.069433012 AEST","-64"
"430","Jun 24, 2020 13:58:25.172577991 AEST","-64"
"431","Jun 24, 2020 13:58:25.274197066 AEST","-64"
"432","Jun 24, 2020 13:58:25.376418809 AEST","-64"
"433","Jun 24, 2020 13:58:25.683437980 AEST","-64"
"434","Jun 24, 2020 13:58:25.888151254 AEST","-64"
"435","Jun 24, 2020 13:58:25.990620642 AEST","-64"
"436","Jun 24, 2020 13:58:26.193164121 AEST","-64"
"437","Jun 24, 2020 13:58:26.295897230 AEST","-64"
"438","Jun 24, 2020 13:58:26.502635686 AEST","-64"
"439","Jun 24, 2020 13:58:26.605389182 AEST","-64"
"440","Jun 24, 2020 13:58:26.707765108 AEST","-64"
"441","Jun 24, 2020 13:58:26.811012971 AEST","-64"
"442","Jun 24, 2020 13:58:26.911195042 AEST","-64"
"443","Jun 24, 2020 13:58:27.014681369 AEST","-64"
