frame.number,frame.time,wlan_radio.signal_dbm
"181","Jun 24, 2020 13:30:37.248892957 AEST","-64"
"182","Jun 24, 2020 13:30:37.351428694 AEST","-64"
"183","Jun 24, 2020 13:30:37.453779980 AEST","-64"
"184","Jun 24, 2020 13:30:37.557209448 AEST","-64"
"185","Jun 24, 2020 13:30:37.760866372 AEST","-64"
"186","Jun 24, 2020 13:30:37.965719655 AEST","-64"
"187","Jun 24, 2020 13:30:38.068300220 AEST","-64"
"188","Jun 24, 2020 13:30:38.272855143 AEST","-64"
"189","Jun 24, 2020 13:30:38.378923866 AEST","-64"
"190","Jun 24, 2020 13:30:38.477732474 AEST","-64"
"191","Jun 24, 2020 13:30:38.682644719 AEST","-64"
"192","Jun 24, 2020 13:30:38.990823183 AEST","-64"
"193","Jun 24, 2020 13:30:39.092090333 AEST","-64"
"194","Jun 24, 2020 13:30:39.194429071 AEST","-64"
"195","Jun 24, 2020 13:30:39.399277965 AEST","-64"
"196","Jun 24, 2020 13:30:39.501770769 AEST","-60"
"197","Jun 24, 2020 13:30:39.604375945 AEST","-64"
"198","Jun 24, 2020 13:30:39.706475236 AEST","-60"
"199","Jun 24, 2020 13:30:39.808911080 AEST","-64"
"200","Jun 24, 2020 13:30:39.911350345 AEST","-64"
"201","Jun 24, 2020 13:30:40.013834125 AEST","-64"
"202","Jun 24, 2020 13:30:40.116170085 AEST","-64"
"203","Jun 24, 2020 13:30:40.218492105 AEST","-64"
"204","Jun 24, 2020 13:30:40.529477445 AEST","-64"
"205","Jun 24, 2020 13:30:40.730579971 AEST","-64"
"206","Jun 24, 2020 13:30:40.832840047 AEST","-64"
"207","Jun 24, 2020 13:30:41.037680164 AEST","-64"
"208","Jun 24, 2020 13:30:41.242375021 AEST","-64"
"209","Jun 24, 2020 13:30:41.344844017 AEST","-64"
"210","Jun 24, 2020 13:30:41.447403773 AEST","-64"
"211","Jun 24, 2020 13:30:41.856811174 AEST","-64"
"212","Jun 24, 2020 13:30:41.959253215 AEST","-64"
"213","Jun 24, 2020 13:30:42.061727461 AEST","-60"
"214","Jun 24, 2020 13:30:42.164128844 AEST","-60"
"215","Jun 24, 2020 13:30:42.267576803 AEST","-64"
"216","Jun 24, 2020 13:30:42.369978397 AEST","-62"
"217","Jun 24, 2020 13:30:42.471218433 AEST","-64"
"218","Jun 24, 2020 13:30:42.573689762 AEST","-60"
"219","Jun 24, 2020 13:30:42.676821613 AEST","-60"
"220","Jun 24, 2020 13:30:42.881696631 AEST","-64"
"221","Jun 24, 2020 13:30:42.983825856 AEST","-64"
"222","Jun 24, 2020 13:30:43.085656011 AEST","-64"
"223","Jun 24, 2020 13:30:43.188043446 AEST","-64"
"224","Jun 24, 2020 13:30:43.290375142 AEST","-64"
"225","Jun 24, 2020 13:30:43.392887532 AEST","-64"
"226","Jun 24, 2020 13:30:43.462609770 AEST","-64"
"227","Jun 24, 2020 13:30:43.465454124 AEST","-64"
"228","Jun 24, 2020 13:30:43.468359181 AEST","-64"
"229","Jun 24, 2020 13:30:43.495472468 AEST","-64"
"230","Jun 24, 2020 13:30:43.517646678 AEST","-64"
"231","Jun 24, 2020 13:30:43.520866223 AEST","-64"
"232","Jun 24, 2020 13:30:43.527355515 AEST","-60"
"233","Jun 24, 2020 13:30:43.534471326 AEST","-64"
"234","Jun 24, 2020 13:30:43.607868173 AEST","-64"
"235","Jun 24, 2020 13:30:43.803577850 AEST","-64"
"236","Jun 24, 2020 13:30:43.904831121 AEST","-64"
"237","Jun 24, 2020 13:30:44.007196757 AEST","-64"
"238","Jun 24, 2020 13:30:44.109583158 AEST","-64"
"239","Jun 24, 2020 13:30:44.211973662 AEST","-64"
"240","Jun 24, 2020 13:30:44.416805065 AEST","-64"
"241","Jun 24, 2020 13:30:44.519846767 AEST","-64"
"242","Jun 24, 2020 13:30:44.622328619 AEST","-64"
"243","Jun 24, 2020 13:30:44.724963297 AEST","-64"
"244","Jun 24, 2020 13:30:44.826420356 AEST","-64"
"245","Jun 24, 2020 13:30:44.928777163 AEST","-64"
"246","Jun 24, 2020 13:30:45.133641622 AEST","-60"
"247","Jun 24, 2020 13:30:45.236241137 AEST","-64"
"248","Jun 24, 2020 13:30:45.338430601 AEST","-64"
"249","Jun 24, 2020 13:30:45.543282559 AEST","-64"
"250","Jun 24, 2020 13:30:45.607712161 AEST","-64"
"251","Jun 24, 2020 13:30:45.622286406 AEST","-64"
"252","Jun 24, 2020 13:30:45.645814304 AEST","-64"
"253","Jun 24, 2020 13:30:45.748090815 AEST","-64"
"254","Jun 24, 2020 13:30:45.851537085 AEST","-64"
"255","Jun 24, 2020 13:30:45.952830059 AEST","-64"
"256","Jun 24, 2020 13:30:46.055174896 AEST","-64"
"257","Jun 24, 2020 13:30:46.157772791 AEST","-64"
"258","Jun 24, 2020 13:30:46.259999084 AEST","-64"
"259","Jun 24, 2020 13:30:46.362588863 AEST","-64"
"260","Jun 24, 2020 13:30:46.465392736 AEST","-64"
"261","Jun 24, 2020 13:30:46.568882457 AEST","-64"
"262","Jun 24, 2020 13:30:46.875441544 AEST","-64"
"263","Jun 24, 2020 13:30:46.977108834 AEST","-64"
